gene	C1	C2	C3	PAC51	PAC52	PAC53	logFC	AveExpr	t	P.Value	adj.P.Val	B	change	significance
C13orf42	0.0761695011498846	0.114740229249299	0	0.0401616163874737	0.042612621267261	0	-0.0505176232917456	0.0623960886311572	-0.87940714831789	0.412993267705317	0.762924938634818	-5.38081495867898	NOT	FALSE
C13orf46	1.22661464084108	0.970534332447247	0.917836607356268	1.88146225734526	1.33085674297473	1.57782694986088	0.396094854622645	1.2031699068397	4.23724652905095	0.00544956577328153	0.40120807729171	-1.8073881539756	UP	M_TRUE
C14orf119	33.5012980864395	31.6116200242046	34.4382612642702	34.0636711461473	37.7777453280709	36.4572083769718	0.132579347132746	5.1492743686115	2.25977368218779	0.0645441097445873	0.529369169190941	-3.88390982206379	NOT	FALSE
C14orf132	1.96662791696918	1.44121107475409	1.95920455313176	1.8683545341915	1.46695931361952	1.74807923848393	0.0227951074500606	1.45277573441705	0.246713302873519	0.813349973087755	0.944603004383942	-5.72975897429037	NOT	FALSE
C14orf178	0.195671222900238	0.196503507691283	0.210073026515959	0.206341710273715	0.218934441565812	0	-0.0738761560427501	0.220049244452306	-0.872294975586183	0.416566516643467	0.763953322501727	-5.38656216727141	NOT	FALSE
C14orf28	3.45807362515917	3.43698063284033	3.25330486281772	3.04514228061296	3.55009222419771	2.04501240705124	-0.131481457968279	2.03103970404793	-1.12462668815132	0.303693103509718	0.704676050765551	-5.16302228098682	NOT	FALSE
C14orf93	9.38262653218006	9.16170403342838	8.92297935168036	8.04552740881299	9.04509352210844	8.45504428093444	-0.015907190231699	3.29832564768723	-0.191898511109109	0.854148079351279	0.956446301225593	-5.74231022587488	NOT	FALSE
C15orf39	47.2131902882619	42.7487771992943	43.9704678716502	40.4651291936761	39.4075967148429	45.0023769760481	-0.0998354537310915	5.46125496114874	-1.23875803096413	0.261672459419637	0.685124008729341	-5.05034487795966	NOT	FALSE
C15orf40	8.68575728687889	7.85640633464594	8.82473045719871	8.85619280239558	8.49805387606482	8.12204211296538	0.0896604514137451	3.24519865898796	1.74922148973993	0.130804121403382	0.600986438130593	-4.4882897845801	NOT	FALSE
C15orf41	3.59327862723876	3.25538414333296	3.8413353672238	3.99884694664061	3.79807147940405	2.42083706667951	0.00233205230567639	2.1518069776636	0.0214883566392997	0.983552507435696	0.995749894540204	-5.76139809706421	NOT	FALSE
C15orf48	0.0980445137575065	0	0	0	0	0	-0.0418685786576375	0.0209342893288188	-0.807574892694965	0.450140358123797	0.781582416609599	-5.43721967891141	NOT	FALSE
C15orf61	5.84109714815994	5.5208867864273	5.07214361497713	6.15962820040891	7.04813266790535	5.81434731502172	0.266562059956361	2.78285494364642	3.39436016315639	0.0145845826147042	0.442668373664492	-2.60808023710238	UP	TRUE
C15orf62	7.73041686315925	7.70492746974221	8.42419433332136	7.72292624369403	8.84458191598321	9.06887933080486	0.179360699866425	3.20692873599187	1.62885814545454	0.154438902056616	0.614324431497053	-4.6270273808805	NOT	FALSE
C15orf65	23.8574982206942	22.6461553124564	24.2099819789659	23.0906900578928	24.4998807231121	18.372216815634	-0.0599019270553676	4.57004974476118	-0.838563496603625	0.433827208670637	0.771450946206197	-5.41333820466924	NOT	FALSE
C16orf46	0	0	0	0.122276569910872	0	0.0665145465813378	0.0896709457715989	0.0448354728857994	1.63316513824039	0.153526290934932	0.614014487961676	-4.62211093773135	NOT	FALSE
C16orf58	44.1718892018106	48.2850804702862	43.3488876056753	42.9390849329391	47.470294373981	45.7136327606882	0.00655239217376726	5.52925996295569	0.0779603279944034	0.940393128086602	0.983082107951786	-5.75844183517142	NOT	FALSE
C16orf70	11.5467343745684	10.6681804584001	11.7023883151387	11.2753551764411	12.8420006328919	12.425831372898	0.169768631442745	3.67018043946646	2.0345599608134	0.0880796218770557	0.557579690943497	-4.15191197095146	NOT	FALSE
C16orf71	1.65681750314426	0.861644253207952	1.77876268361654	1.21677792998398	1.48965702193678	1.52743452704202	0.062159488179731	1.26833277633024	0.415408939939398	0.692281460948524	0.895510800719343	-5.67215599606196	NOT	FALSE
C16orf72	9.42357540869103	9.01051833080825	9.83769012272507	10.0289740667955	9.75751155222971	7.28719528351818	0.014997746317479	3.34938947049937	0.216516179717735	0.835755465034316	0.950106004044735	-5.73705479997655	NOT	FALSE
C16orf74	8.58979623509439	7.54804126169761	6.71309021363387	5.79459750728529	6.99626539098056	6.01430554484208	-0.160408340285211	2.98258060806317	-1.47304541181027	0.191139861553125	0.638837765078175	-4.80188441770496	NOT	FALSE
C16orf86	2.61799127989922	1.00525439555196	2.89334790689246	1.94877001649042	1.29231285544325	1.23674668778188	-0.245641688966355	1.45093891489161	-1.01041855252354	0.351271740033873	0.731461826446445	-5.26897017763828	NOT	FALSE
C16orf87	9.3648778431762	7.99214595221619	9.95480280036425	9.42668076509859	7.55842993849323	5.90282404848095	-0.15746877724385	3.21187511508823	-1.44142744411781	0.199521193603189	0.643301586000267	-4.83654785961037	NOT	FALSE
C16orf89	0	0.26770869927776	0.214646461001146	0.210833910894653	0.52196851774054	0.0764579379179827	0.119477817671352	0.270502493901844	0.795919839976999	0.456388600869858	0.785391132869261	-5.44601974305219	NOT	FALSE
C16orf91	52.390275788402	43.1898725412949	47.4315880386034	47.6885563668818	51.4738276718997	51.2840356769086	0.0731305333701944	5.6382975825413	1.0139464007073	0.349716394293811	0.730227472665647	-5.26580929529411	NOT	FALSE
C16orf92	0.123544880564392	0	0.132638036574419	0.260564240729689	0.138233047097153	0.566954471546294	0.301074337280752	0.25978656610153	2.10913830360326	0.0794419600366391	0.549341322902122	-4.06316648052409	NOT	FALSE
C16orf95	0.938368808307583	0.904665746300529	0.402973873859384	0.831214131741153	1.04993083391412	0.732058720070375	0.140149636153705	0.851313023664815	1.00498450880086	0.353678318801308	0.7322512473439	-5.27382436574011	NOT	FALSE
C16orf96	0.144130307330844	0.217115045467323	0.193423244464525	0.151990129309938	0.0403164636025097	0.165355540542185	-0.0721509031861863	0.20369917253844	-1.08439009944695	0.319808542259364	0.715064399743328	-5.20117718522954	NOT	FALSE
C17orf100	2.28288366327387	2.40442773959206	2.15201730845208	2.58352500606078	2.4919942859927	2.42743138163099	0.161607580896962	1.76365114605538	2.39105718537432	0.0539256509209642	0.525816510095336	-3.7283360520542	NOT	FALSE
C17orf107	0.161681386804813	0.121776821893266	0.390558304225715	0.0426245795199827	0.0452258925665938	0.139118450550327	-0.170008585493598	0.195195607406051	-1.79847782988636	0.122182607889368	0.595816779500147	-4.43082507139144	NOT	FALSE
C17orf113	0.845784421205709	0.627804056498929	0.9475157188713	0.853128784329076	0.740613250512767	0.4640747870414	-0.0629915928446116	0.794182250686135	-0.692784234084214	0.514337500426347	0.819038591442455	-5.51937060913497	NOT	FALSE
C17orf49	0.157251759632949	0.210560837977246	0.225101084681343	0.276378549064687	0.586491045333078	0.240545751339997	0.196924473356154	0.354305182555195	2.0065314259674	0.0915674353331119	0.559843095840862	-4.18522369228775	NOT	FALSE
C17orf50	0.647942338614249	0.130139671207367	0	0.546621130179197	0.144995150925806	0.446016629147711	0.184642567414628	0.376360841825836	0.914552434374293	0.395673618553847	0.756258261113653	-5.35190810256059	NOT	FALSE
C17orf58	19.9499715204934	16.3973813109049	17.9000456501398	14.8538474301707	16.081995682188	11.6748017242129	-0.274989756684419	4.08602013299636	-3.34689081815268	0.0154660822182382	0.44848712704248	-2.65731349399789	DOWN	TRUE
C17orf67	10.4028889963793	6.54381146803872	8.71393380009321	6.81116010420541	7.16288083907995	8.52490151882256	-0.0719903448405905	3.1615756838851	-0.423746627715582	0.686513453248883	0.892450664288006	-5.66858597234617	NOT	FALSE
C17orf75	26.2305796910093	20.9435768029626	23.8842053308508	23.1309777799134	25.1602206074993	19.5483234923071	-0.0209530125006583	4.59075436917174	-0.264827245307979	0.80000062000217	0.939542872616945	-5.72493626317505	NOT	FALSE
C17orf78	0.28713400981573	0.144177666905824	0.0770669145641196	0	0.240953382689322	0.329418568426064	0.0372530664974189	0.232508847907508	0.291198837233549	0.780698515714774	0.931977155331522	-5.71732089998474	NOT	FALSE
C17orf80	12.6438103346098	10.1462056430795	13.7012845446443	12.6479548392957	14.5436698514425	12.2689166490216	0.174938904736387	3.76407274791297	1.91944510153223	0.103318909839364	0.573276345617539	-4.28846505770558	NOT	FALSE
C17orf97	2.69405338787763	2.80760733448356	2.89234126176866	2.62655486731762	2.72997514187166	2.62425651323282	0.0214596507546613	1.90510324354446	0.331254742220924	0.751709575149406	0.921654776864012	-5.70441813974031	NOT	FALSE
C17orf98	0	0	0	0	0	0.25006101160914	0.119234498390609	0.0596172491953047	1.13724061526691	0.298783211633624	0.702245833447924	-5.15088495550344	NOT	FALSE
C17orf99	0.0997122975164221	0.100136424773611	0.160576993406108	0.315449653176798	0.167350539531847	0.171594526524513	0.131043298985477	0.224689273912324	2.19607739938323	0.0704573583736934	0.537580757769257	-3.95966226843974	NOT	FALSE
C18orf21	19.7883631798582	16.9237053808641	18.0238374743632	16.5593526430571	20.5696922290711	15.3790998040749	-0.00720725759090075	4.2360193131873	-0.079779432540353	0.939005675561395	0.982619825973584	-5.7582908703859	NOT	FALSE
C18orf25	14.2701045084266	11.9615970723672	14.6717670286549	14.1229438263639	14.1317883602512	9.73712925833838	-0.036246918523515	3.81341685013051	-0.369306984722059	0.724574988765328	0.908979154450846	-5.69068649093387	NOT	FALSE
C18orf32	0.815955818781525	0.506116356170354	0.798716684575999	0.936374374044523	0.912964248517505	0.633255548384644	0.138473307924477	0.817473748339511	1.80649490424114	0.120833205303442	0.594379844202064	-4.42144059942188	NOT	FALSE
C18orf54	8.47603065475886	6.54951188383264	8.24600744507224	7.57235278147243	6.78862900779883	3.20665502156897	-0.330215698988653	2.91873619924187	-1.51120514942526	0.181460177813659	0.633788090468711	-4.75965137047142	NOT	FALSE
C18orf63	0.0268680597838111	0	0	0	0	0	-0.009535737374283	0.0047678686871415	-0.239862257276171	0.818417210152633	0.94626939371912	-5.73149597697046	NOT	FALSE
C19orf12	12.3972164189885	11.7039799329941	13.5021723920005	11.7767479306452	11.2057958401079	10.4614590883462	-0.0847177800377879	3.67982312305437	-1.60438242680741	0.159724427521177	0.617924912699099	-4.65489001966909	NOT	FALSE
C19orf25	6.38766430085745	6.4960346139427	7.00248906613193	5.96860861971796	5.60910809417131	7.63755117593048	0.0320338805262632	2.90805312315471	0.204139399236051	0.84498914911023	0.95240572458762	-5.73977501226964	NOT	FALSE
C19orf33	3.34892725618444	2.69053751471733	1.91755477183796	2.35436896410518	1.99844209731775	3.3298237711674	0.0511890832638116	1.84600347051143	0.22858447363797	0.826779451751559	0.948561024925924	-5.73425094315454	NOT	FALSE
C19orf38	1.32031189398817	0.530371132037402	0.850493741204163	0.835387274431644	0.590913149065621	1.00983104890673	-0.00491684637499105	0.879157508627145	-0.030612820784532	0.976570678628482	0.994698150740257	-5.76114773431918	NOT	FALSE
C19orf44	10.3135243409518	8.98057928864958	11.1395250112927	9.594492873346	10.1103043467711	10.4739420418283	0.0735860055640533	3.46971050083981	0.792477590329537	0.45824574429369	0.786800229709267	-5.44859950227023	NOT	FALSE
C19orf47	12.1504805479041	12.6561964787714	12.4987203300976	13.2898453363432	12.5833187626259	15.0096108283941	0.190886976578936	3.80890567993149	1.60436479246907	0.159728297195512	0.617924912699099	-4.65491004625278	NOT	FALSE
C19orf48	132.041056759194	125.422347931804	118.322213556823	106.182329488392	112.899165921545	124.401973752808	-0.163503983763498	6.91222905584122	-2.06803999065862	0.0840895113609276	0.555465501986899	-4.11208669744764	NOT	FALSE
C19orf53	300.497664191299	321.572134658491	313.418937145023	317.627034506398	334.648193466587	382.173312543477	0.0902142045572586	8.35679522099981	1.25960730408606	0.254566042302904	0.681627028633032	-5.02910508110134	NOT	FALSE
C19orf54	50.1215171723146	45.3750183243293	45.6601039829593	44.289551836771	43.6130380933247	49.9635977434365	-0.0382544513177152	5.5695641207803	-0.453082590238513	0.666404167144086	0.884721496625716	-5.65549908774003	NOT	FALSE
C19orf57	9.93683694936675	9.22256469892183	10.2445613283728	10.2139147298494	10.1147711863907	10.9474626755001	0.160133318604375	3.47268745680828	1.86281191908509	0.111760230541898	0.584282795342006	-4.35530155751054	NOT	FALSE
C19orf67	0.268349104556161	0.089830174121449	0.192066769193849	0.471638198701407	0.500421580247371	0.102622441002771	0.198302628879127	0.331431343827371	1.57818556006159	0.165572546020182	0.624053985035327	-4.68456144259519	NOT	FALSE
C19orf71	85.839862393452	80.457982833514	63.6328032368917	82.977533464964	82.3245471637009	68.9367007856232	0.0172716202043527	6.28461439773101	0.126347646612158	0.90358215654988	0.970121053477297	-5.75324530542828	NOT	FALSE
C19orf73	4.81393288744422	3.53283728264787	4.77069070020626	5.46694599826495	5.80058562521112	8.07186188158911	0.560134950155585	2.64833068726636	2.92169343681402	0.0265556858778243	0.483229459958189	-3.11664367744308	UP	TRUE
C1D	16.6180111002877	12.7096779644977	18.6671092078269	17.8893251031982	16.441664733628	10.5476726005847	-0.0468930961165926	4.02223762421029	-0.286162097293972	0.784372345881798	0.933812481929248	-5.71882957269008	NOT	FALSE
C1GALT1	9.97183673636354	9.11031054870682	11.7289921594066	11.18565068409	10.545206674963	4.61662926784671	-0.200608900889999	3.34693875774215	-0.797380331986707	0.455602264071941	0.784886741168864	-5.44492252671423	NOT	FALSE
C1GALT1C1	79.3331161163793	70.3704936597769	85.0893443979301	102.539692993812	96.967965139458	98.0104676422172	0.308136876909098	6.47206497466962	4.7173776042813	0.00326209698172938	0.40120807729171	-1.41307438956094	UP	M_TRUE
C1GALT1C1L	2.23318965919284	1.53447108945968	1.89280817080385	2.35497161876753	2.76171226940103	2.02267780116294	0.290466630349436	1.63606993485152	3.34501569415293	0.0155020854222827	0.44848712704248	-2.65926708797155	UP	TRUE
C1orf100	1.07712673447683	0.360569429142651	1.02791598176662	0.757243607035313	0.803457064694137	1.51035981574941	0.211610362985209	0.918509142183946	0.970594706616944	0.369214548003115	0.740896734221131	-5.30412693771519	NOT	FALSE
C1orf105	0	0	0	0.168422685551049	0	0	0.0732744460017491	0.0366372230008746	1.02631559724144	0.344306760590907	0.725697496339064	-5.25466823480404	NOT	FALSE
C1orf109	24.5121233498021	21.1532437971976	26.649805572428	24.9315142095148	22.2469783133513	18.9974181111747	-0.0775437111543016	4.58627051987925	-0.938293930397125	0.38429120669996	0.748864312051979	-5.33191429165137	NOT	FALSE
C1orf112	10.8502923271411	10.4095815733356	12.3676578547777	12.3914301341521	11.5720079260398	10.9914533185325	0.125999960699427	3.62981736686404	1.9834973857519	0.0945380867409925	0.561548115091558	-4.21257373963098	NOT	FALSE
C1orf115	0.20180565705057	0.0810656135399324	0.216658968548997	0.127686404075305	0.316117471434489	0	-0.0242585710547682	0.200410516307638	-0.221982287782765	0.831686494628033	0.949192253115434	-5.73580334522707	NOT	FALSE
C1orf116	12.1678907616125	12.5967963845105	10.9399862872904	12.7522328097651	12.6900800650806	11.489535363811	0.116148275689617	3.71124160536359	1.35403447794461	0.22447339463596	0.661244933143655	-4.93064321511593	NOT	FALSE
C1orf122	55.3232975374811	57.1087993516818	55.4178485513705	54.8893000132363	54.0939802401182	64.8871895892912	0.0408434367936404	5.85420867739578	0.414252837532472	0.693083051579771	0.895795207910079	-5.67264576115416	NOT	FALSE
C1orf127	0.19276873894796	0.348459623199502	0.248348299464129	0.284593326559381	0.388236391110487	0.17692533788604	0.0317169578606692	0.348215131221794	0.387019511645643	0.712089394699977	0.903188299962454	-5.68381062089944	NOT	FALSE
C1orf131	15.3454244018132	13.9795202968495	14.8355877562679	16.3701061687213	16.1162928489979	14.8900175620947	0.156636606573457	4.0209101250958	3.48482202647978	0.0130538598257701	0.436486926178183	-2.51545321089742	UP	TRUE
C1orf146	0.519330973870276	0.521539943955169	0.557554804393712	0	0.145268468628576	0.297904917756188	-0.398635793798288	0.401854725019252	-3.73481139245027	0.00967180620382598	0.428747665662818	-2.26778783754728	DOWN	M_TRUE
C1orf159	11.1997478854406	9.43117380312206	9.14671654043136	10.6386418253512	11.0441032161639	11.4241729577299	0.211529211939932	3.51826781459346	2.08213839763884	0.0824647541904668	0.553736036862022	-4.09530808809977	NOT	FALSE
C1orf162	0.995321827660873	1.1994665081399	0.961721609245707	1.25951934939426	1.28070320690666	2.22669934968679	0.38259729884453	1.20582553025689	2.03204956462181	0.0883864465891705	0.557579690943497	-4.15489677099277	NOT	FALSE
C1orf167	0.021195958801096	0.0425722328246975	0	0.0223518338168606	0	0	-0.0198209452908597	0.017913461577578	-0.467300509709131	0.656764847402191	0.88172774570723	-5.64886423427867	NOT	FALSE
C1orf174	19.4636680671673	20.3346202079997	22.3454890437305	21.1209645656511	20.6185551436018	20.8533103069482	0.0581405370098257	4.44331300699861	0.789665252804231	0.459767018166702	0.787023697456008	-5.45070061780952	NOT	FALSE
C1orf189	0	0	0	0.375360633446141	0.398268336540647	0	0.313337607912734	0.156668803956367	2.33845677535596	0.0579428382956881	0.528413994412986	-3.79055217187892	NOT	FALSE
C1orf194	0.111540520611683	0.112014955118637	0.119750129296653	0.117623130771935	0.249602989544304	0	0.00421030553773185	0.155568176837637	0.0498819428006337	0.961834688908632	0.990722726688009	-5.76033103167569	NOT	FALSE
C1orf198	9.07495911292324	8.65788141235863	8.42473842954377	6.7551822527125	7.16744103650708	6.06309526481188	-0.257508524057392	3.11224160388114	-4.50744880869	0.00406598399488042	0.40120807729171	-1.58014323619537	DOWN	M_TRUE
C1orf21	5.13542879385804	5.43468059263552	5.41904543566182	4.5151049769055	4.97329010202831	4.0478383989405	-0.109987754870911	2.56017276121179	-1.62536317193329	0.15518327058862	0.614324431497053	-4.63101399291231	NOT	FALSE
C1orf210	0	0	0	0	0	0.208494141758049	0.101180399475366	0.0505901997376828	1.1078595742178	0.310324279246367	0.709306270561252	-5.17902712054104	NOT	FALSE
C1orf216	27.178511830765	23.7108097670572	26.6114885133056	29.9815814916562	28.5834628773724	31.5728727535677	0.233499378569932	4.84383195640188	3.13283610118439	0.0202366267030513	0.467941872785344	-2.88454896562455	UP	TRUE
C1orf226	15.1083432179151	12.9875049047707	16.253249689857	13.6377411471594	14.058562206614	14.0634980150399	-0.00936046182947915	3.93871019283105	-0.120218449384399	0.908232585969079	0.971508616667374	-5.754039088354	NOT	FALSE
C1orf35	43.4873388813423	40.8464564818486	40.8520844603227	39.2834768625952	37.7811323219633	48.3140162784682	-0.00325642151925543	5.41229746392579	-0.028271717174287	0.978361847073131	0.99493940353969	-5.76122033209441	NOT	FALSE
C1orf43	442.61646595497	453.472438052473	448.870419743335	461.032712297462	462.270520568736	497.974007375682	0.0239672013038133	8.84914484139886	0.538964926646256	0.609301060192506	0.860535098272051	-5.61257452007625	NOT	FALSE
C1orf50	0.181015165103215	0.272677669060036	0.145753691158091	0.190886419628988	0.101267967036385	0.155754165222053	-0.054071699396242	0.231326377142478	-0.822455547905563	0.442252390088296	0.777368326773676	-5.42583889750293	NOT	FALSE
C1orf52	32.5853233179892	29.487937131048	33.6431339840822	30.964288868125	30.1048940205507	23.7519939460752	-0.144303736493053	4.95549040865972	-2.03492169377884	0.0880354994039638	0.557579690943497	-4.1514818613914	NOT	FALSE
C1orf53	31.1126852231634	28.7544774989405	42.3584239496968	37.5643228655373	32.7935843889023	35.1771587942547	0.0721697912718077	5.1427746154892	0.52021506562133	0.62153290155163	0.866140035238733	-5.62252257753064	NOT	FALSE
C1orf54	1.83534103670584	1.1263680058818	0.766276744609974	0.645142404692454	1.48311473475905	0.818852638502521	-0.120498286643187	1.0543920040445	-0.563569873375649	0.593457465352353	0.854091403287691	-5.59904131152007	NOT	FALSE
C1orf56	27.1841136445995	24.1543361165287	25.8223099709654	24.1796015617588	24.7295421023228	25.9668674689801	0.000594708554685486	4.71903188875518	0.00794152729748569	0.993920971343037	0.998467358647859	-5.76160807597929	NOT	FALSE
C1orf61	0	0.0112342436295051	0	0	0.0125166355139461	0	0.00275021571505342	0.00547798966281394	0.06957809046315	0.946789240206719	0.985222020473679	-5.75909256739162	NOT	FALSE
C1orf74	3.49969094665826	2.92389167062695	4.35717651869427	3.07028008852267	3.32346595022533	3.61018911309196	0.0140132433773645	2.1539695788663	0.106569173552754	0.918602795193757	0.974784282224489	-5.75566567112191	NOT	FALSE
C1QBP	378.096803417491	378.401632128972	289.005786450522	364.872237313159	424.632678066617	406.636257762482	0.14932593059024	8.53211546391201	1.15164711149462	0.293257673859086	0.699678054449864	-5.13692297246357	NOT	FALSE
C1QL1	34.3583558097146	32.7952976521005	31.6339158534578	32.3059418816086	32.3732187528563	31.1195617986804	-0.0191930453181304	5.06292198643337	-0.331075768584427	0.751838161155768	0.921654776864012	-5.7044793470068	NOT	FALSE
C1QL3	2.32074076311288	1.44275982002852	1.72035737587108	1.57326243778034	1.23650097532718	1.26785847677864	-0.200167756363152	1.36001156806384	-1.92098254701636	0.103098849235362	0.573263085600714	-4.28664678070207	NOT	FALSE
C1QL4	2.32802459632969	2.27112892162888	1.7852657127673	2.24455146560129	1.8605727497599	1.37358477246945	-0.107269850923192	1.56305855336015	-0.902683065309616	0.40146006087303	0.759450266302179	-5.36176391126664	NOT	FALSE
C1QTNF1	9.50702539447344	12.3689526564638	10.8770568518128	11.7612225118573	10.8278281203071	12.0791729226358	0.150501412641228	3.60809278878066	1.05122745627845	0.333616890426253	0.720739622519583	-5.23195785719383	NOT	FALSE
C1QTNF12	2.14998391802092	2.08201711317026	2.88528395130695	4.45348443722633	3.52247698603076	3.69989937431796	0.624416234644457	2.01989437615288	5.49753238660341	0.00151562205384458	0.40120807729171	-0.859979222618388	UP	M_TRUE
C1QTNF2	2.33962476460664	2.29226960288989	2.87941025271499	2.58756267456988	2.17084290962443	3.27337528779565	0.151268193836686	1.84632331894524	0.930041482660819	0.388218719567617	0.750176992377288	-5.33890598168734	NOT	FALSE
C1QTNF3	2.27276284388316	2.01163323821533	2.31597289023438	1.78737160638996	2.37056531544984	1.85615757157871	-0.0283655694648243	1.62679573383867	-0.366291371936867	0.726710113839016	0.909772494136657	-5.6918266373633	NOT	FALSE
C1QTNF3-AMACR	0.0402314680003464	0	0	0	0	0.0923122416878579	0.0313096195070328	0.0325700653593254	0.548356090652392	0.603225782362358	0.857345792392302	-5.60747294284592	NOT	FALSE
C1QTNF4	0.0827839785371602	0.249408300932167	0.355508200512736	0.0872984170329835	0.277878328657716	0.189950191171078	-0.0387473782192892	0.270667036453417	-0.372206397280951	0.722524691928805	0.908465188263518	-5.68958189478189	NOT	FALSE
C1QTNF6	142.631638537591	143.645028085961	141.017556311692	155.900623806573	158.121729817966	164.985795042448	0.129267604955438	7.24558968767407	2.79054537806372	0.0315364160330782	0.487000090707078	-3.26443162603393	UP	TRUE
C1QTNF7	0	0.0495570382241853	0	0	0	0.0283071047791888	-0.00730437923262011	0.0211350549251498	-0.158160074743278	0.879516701373569	0.964291161749989	-5.7484959157905	NOT	FALSE
C1QTNF8	0	0	0.0839338324813562	0	0	0	-0.0355194970838235	0.0177597485419117	-0.73107919615856	0.492267214642426	0.806325083541423	-5.49310344240125	NOT	FALSE
C1QTNF9B	0.125457687289205	0	0.269383265055991	0.463047339493522	0.350933164672972	0.0719665555950021	0.200687994975725	0.263683434217274	1.47278904164865	0.191206488785108	0.638837765078175	-4.8021667126959	NOT	FALSE
C1R	68.5848335732758	65.1449320698695	68.2355120579246	68.1247783942478	69.7279948023099	75.0070170537631	0.050225717588095	6.12724691077842	0.847361887350792	0.429275077325622	0.769405284854831	-5.40643153164636	NOT	FALSE
C1RL	33.8474532655092	30.3494849514002	30.2920781370593	35.8960502662322	35.1971827742958	33.7888582372291	0.166574028249394	5.09111665290238	2.94437895554077	0.0257837673469477	0.478543865490427	-3.09135066121657	UP	TRUE
C1S	92.7303549704908	83.8765285293699	93.3533067452296	83.8272304423086	88.3706409485097	93.5465007516748	-0.0542784138991271	6.49202440196652	-0.901744854707789	0.401920178306351	0.759450266302179	-5.36253893280948	NOT	FALSE
C2	0.34836264133738	0.174922199503872	0.320573869748569	0.551039715567255	0.306255113178781	0.428211414142492	0.18587750479194	0.43451209193519	2.21437395542937	0.0687036080297637	0.536110386379982	-3.93789127065215	NOT	FALSE
C20orf144	0.394868054584029	0.169948981874309	0.12112318780991	0.475887191811144	0.189348705321406	0.517734837954422	0.212843728821379	0.384079016058689	1.65344193559342	0.149298896831051	0.612869752991741	-4.59891295930811	NOT	FALSE
C20orf173	0.0950017536024672	0	0	0	0	0	-0.0405742957023687	0.0202871478511844	-0.793170691162854	0.45787137546227	0.786581798308443	-5.44808077499859	NOT	FALSE
C20orf194	1.58058178547932	1.47392586584072	1.7661777310978	1.42866449758667	1.33539499593641	1.68382026259179	-0.00353319502483445	1.3500375214985	-0.038986942952091	0.970164979264857	0.993483852340532	-5.76084081807763	NOT	FALSE
C20orf202	0.257641908645224	0.689967434640811	0.27660488584232	0.271691830852772	0.480454634302696	0.394111119403739	-0.00201993489516439	0.473566646373197	-0.0143734399480255	0.988997819706818	0.997923735731696	-5.76153248047059	NOT	FALSE
C20orf204	1.93557402748367	1.61563177219073	1.48431161420622	1.98810992331903	2.10944133207938	2.42248885883333	0.322096488305688	1.54616408387574	3.03458516890751	0.0229463176159901	0.472985430340997	-2.99160992563176	UP	TRUE
C20orf27	75.9207586719701	77.3320642629157	71.4043006330901	78.9180576950188	76.9691904863929	88.1482148496021	0.0936121635617406	6.2994570281162	1.1666923390788	0.287579909555656	0.698230712169108	-5.12223043187251	NOT	FALSE
C20orf96	8.12182612166188	8.07640781635362	8.63412287679591	7.64108405918224	6.59283737154908	7.94760383055408	-0.0648625555027628	3.13984645138268	-0.575454355747439	0.585890973714282	0.851495280989179	-5.59231217986508	NOT	FALSE
C21orf58	36.8549601811626	35.3979905620016	35.5607195043627	33.8631789418085	36.1617909291931	35.2947826011158	-0.0262861865218873	5.18813876896686	-0.463316204541432	0.659458907425886	0.882291036982355	-5.65074264088285	NOT	FALSE
C21orf62	0	0.112470300659836	0	0	0.250617636261814	0	0.0520125194072022	0.0803806709413632	0.495219462142056	0.638046989103807	0.874001837717658	-5.63528727425472	NOT	FALSE
C21orf91	3.31401462180672	2.70686341633033	3.5579329173225	3.40154394391286	2.47201037103425	0.988533086829312	-0.368630533140709	1.83936680848586	-1.43350457376137	0.201673920269638	0.643301586000267	-4.84518469287172	NOT	FALSE
C22orf15	0.528293540815925	0.331587897218187	0.70897129320078	0.139275709416553	0.36943874938134	0.15152306798531	-0.292561415162217	0.434071236247919	-2.74192139901933	0.0336309679646214	0.489745811057523	-3.31986799842988	DOWN	TRUE
C22orf23	1.07853229195957	0.722079879701576	1.35090023698206	0.758231745122056	1.20675825992873	0.54993844002324	-0.114272036039392	0.943409659349995	-0.768338231052429	0.471419601057749	0.792991555140799	-5.46644056478661	NOT	FALSE
C22orf31	0.276889531281882	0	0	0	0	0	-0.110239238087348	0.0551196190436741	-1.12411747209442	0.303892728791192	0.704803333110779	-5.16351052271017	NOT	FALSE
C22orf39	10.7932280526487	9.98236694784662	10.1817794567759	10.2520001267228	10.5224754869709	9.65120970701446	0.056330042114535	3.49007311734227	1.01978061221561	0.347156361871836	0.727394903846153	-5.26056566509931	NOT	FALSE
C22orf42	0.134065734881841	0	0.143933246469266	0.0706883525048606	0.075002359994395	0.0769044084208554	-0.00926801161730359	0.112837056298046	-0.149002584953425	0.886430979606532	0.966149611852849	-5.74997109578448	NOT	FALSE
C22orf46	42.0917706461283	41.5973756882238	41.4239939679606	39.1107366857529	40.6895869063579	41.6622900296767	-0.0382202908347873	5.3950598340331	-0.620227584610417	0.55790197267114	0.839993763943216	-5.56585443035355	NOT	FALSE
